#MaxRadius:0.89998	MaxHeight:802	MaxLength:253
79995
0.72715	136.66	98.095
0.66206	138.05	98.095
0.6938	139.41	98.095
0.74473	140.85	98.095
0.68957	142.28	98.095
0.68652	143.66	98.095
0.62884	144.97	98.095
0.6759	146.28	98.095
0.65357	147.61	98.095
0.63671	148.9	98.095
0.61432	150.15	98.095
0.55833	151.32	98.095
0.75642	152.63	98.095
0.82802	154.22	98.095
0.74757	155.79	98.095
0.69935	157.24	98.095
0.73777	158.68	98.095
0.73157	160.15	98.095
0.70798	161.59	98.095
0.61477	162.91	98.095
0.80473	164.33	98.095
0.62104	165.76	98.095
0.68332	167.06	98.095
0.63577	168.38	98.095
0.67802	169.69	98.095
0.71246	171.08	98.095
0.71308	172.51	98.095
0.79002	174.01	98.095
0.82904	175.63	98.095
0.77425	177.23	98.095
0.82578	178.83	98.095
0.6919	180.35	98.095
0.75775	181.8	98.095
0.5623	183.12	98.095
0.62228	184.31	98.095
0.61604	185.54	98.095
0.7902	186.95	98.095
0.7085	188.45	98.095
0.73577	189.89	98.095
0.666	191.3	98.095
0.61579	192.58	98.095
0.72702	193.92	98.095
0.65848	195.31	98.095
0.80988	196.77	98.095
0.71581	198.3	98.095
0.76864	199.78	98.095
0.76099	201.31	98.095
0.76839	202.84	98.095
0.63647	204.25	98.095
0.73852	205.62	98.095
0.66269	207.02	98.095
0.75361	208.44	98.095
0.60128	209.8	98.095
0.6459	211.04	98.095
0.72282	212.41	98.095
0.71139	213.85	98.095
0.81949	215.38	98.095
0.79701	216.99	98.095
0.66942	218.46	98.095
0.59536	219.72	98.095
0.69694	221.02	98.095
0.76204	222.48	98.095
0.75319	223.99	98.095
0.55494	225.3	98.095
0.7525	226.61	98.095
0.58801	227.95	98.095
0.68425	229.22	98.095
0.64042	230.54	98.095
0.76278	231.95	98.095
0.69298	233.4	98.095
0.59466	234.69	98.095
0.82477	236.11	98.095
0.84006	237.77	98.095
0.68562	239.3	98.095
0.72652	240.71	98.095
0.63245	242.07	98.095
0.67125	243.38	98.095
0.70422	244.75	98.095
0.65371	246.11	98.095
0.64361	247.41	98.095
0.76288	248.81	98.095
0.71015	250.29	98.095
0.67251	251.67	98.095
0.8097	253.15	98.095
0.62383	1.0738	99.895
0.65305	2.3507	99.895
0.73319	3.7369	99.895
0.58206	5.0522	99.895
0.74207	6.3763	99.895
0.66106	7.7795	99.895
0.58064	9.0211	99.895
0.70339	10.305	99.895
0.80773	11.816	99.895
0.77423	13.398	99.895
0.55541	14.728	99.895
0.66116	15.944	99.895
0.66585	17.271	99.895
0.70219	18.639	99.895
0.74492	20.087	99.895
0.70187	21.533	99.895
0.76984	23.005	99.895
0.57934	24.354	99.895
0.73001	25.664	99.895
0.68076	27.074	99.895
0.74831	28.503	99.895
0.54683	29.799	99.895
0.65989	31.005	99.895
0.72388	32.389	99.895
0.68278	33.796	99.895
0.68525	35.164	99.895
0.70768	36.557	99.895
0.71489	37.979	99.895
0.64477	39.339	99.895
0.78536	40.769	99.895
0.63776	42.192	99.895
0.74177	43.572	99.895
0.63831	44.952	99.895
0.78373	46.374	99.895
0.73663	47.894	99.895
0.55302	49.184	99.895
0.66015	50.397	99.895
0.66536	51.723	99.895
0.80326	53.191	99.895
0.60248	54.597	99.895
0.71657	55.916	99.895
0.80373	57.436	99.895
0.74643	58.986	99.895
0.76946	60.502	99.895
0.74338	62.015	99.895
0.60009	63.359	99.895
0.71169	64.67	99.895
0.65794	66.04	99.895
0.69632	67.394	99.895
0.8063	68.897	99.895
0.53041	70.234	99.895
0.70341	71.467	99.895
0.7311	72.902	99.895
0.76461	74.398	99.895
0.63941	75.802	99.895
0.74751	77.189	99.895
0.76167	78.698	99.895
0.69756	80.157	99.895
0.65016	81.505	99.895
0.73442	82.889	99.895
0.63526	84.259	99.895
0.81019	85.704	99.895
0.60935	87.124	99.895
0.5938	88.327	99.895
0.73081	89.652	99.895
0.73391	91.116	99.895
0.62938	92.48	99.895
0.69057	93.8	99.895
0.58129	95.072	99.895
0.76761	96.42	99.895
0.74882	97.937	99.895
0.76352	99.449	99.895
0.61873	100.83	99.895
0.67824	102.13	99.895
0.7263	103.53	99.895
0.70658	104.97	99.895
0.79966	106.47	99.895
0.62471	107.9	99.895
0.79879	109.32	99.895
0.79119	110.91	99.895
0.73449	112.44	99.895
0.58578	113.76	99.895
0.6451	114.99	99.895
0.75704	116.39	99.895
0.76357	117.91	99.895
0.76282	119.44	99.895
0.70755	120.91	99.895
0.66572	122.28	99.895
0.69881	123.64	99.895
0.76238	125.11	99.895
0.72516	126.59	99.895
0.58959	127.91	99.895
0.64567	129.14	99.895
0.64674	130.44	99.895
0.67413	131.76	99.895
0.67321	133.1	99.895
0.77067	134.55	99.895
0.80963	136.13	99.895
0.78656	137.72	99.895
0.72074	139.23	99.895
0.70703	140.66	99.895
0.5562	141.92	99.895
0.66468	143.14	99.895
0.69626	144.5	99.895
0.68612	145.89	99.895
0.7539	147.33	99.895
0.71137	148.79	99.895
0.8042	150.31	99.895
0.74646	151.86	99.895
0.60906	153.21	99.895
0.74833	154.57	99.895
0.61509	155.93	99.895
0.6642	157.21	99.895
0.80551	158.68	99.895
0.76925	160.26	99.895
0.7282	161.76	99.895
0.66678	163.15	99.895
0.82868	164.65	99.895
0.7473	166.22	99.895
0.62282	167.59	99.895
0.76084	168.98	99.895
0.77407	170.51	99.895
0.72362	172.01	99.895
0.76803	173.5	99.895
0.70767	174.98	99.895
0.56571	176.25	99.895
0.6781	177.49	99.895
0.6736	178.84	99.895
0.67985	180.2	99.895
0.62389	181.5	99.895
0.68446	182.81	99.895
0.56962	184.06	99.895
0.65243	185.29	99.895
0.85773	186.8	99.895
0.60469	188.26	99.895
0.74713	189.61	99.895
0.77285	191.13	99.895
0.71642	192.62	99.895
0.56388	193.9	99.895
0.69293	195.16	99.895
0.71798	196.57	99.895
0.62012	197.91	99.895
0.63677	199.16	99.895
0.72074	200.52	99.895
0.65076	201.89	99.895
0.58285	203.13	99.895
0.72728	204.44	99.895
0.69108	205.85	99.895
0.58625	207.13	99.895
0.67831	208.4	99.895
0.67716	209.75	99.895
0.80027	211.23	99.895
0.77035	212.8	99.895
0.69085	214.26	99.895
0.61408	215.57	99.895
0.68675	216.87	99.895
0.70723	218.26	99.895
0.76398	219.73	99.895
0.71542	221.21	99.895
0.68331	222.61	99.895
0.77501	224.07	99.895
0.7752	225.62	99.895
0.67959	227.07	99.895
0.81896	228.57	99.895
0.54414	229.93	99.895
0.5833	231.06	99.895
0.64672	232.29	99.895
0.74555	233.68	99.895
0.59587	235.03	99.895
0.70054	236.32	99.895
0.74712	237.77	99.895
0.62094	239.14	99.895
0.71636	240.48	99.895
0.70857	241.9	99.895
0.62602	243.23	99.895
0.54621	244.41	99.895
0.78226	245.74	99.895
0.79996	247.32	99.895
0.62606	248.74	99.895
0.77943	250.15	99.895
0.73952	251.67	99.895
0.58143	252.99	99.895
0.63438	0.63438	101.7
0.73434	2.0031	101.7
0.66555	3.403	101.7
0.67048	4.739	101.7
0.65435	6.0638	101.7
0.69428	7.4125	101.7
0.61403	8.7208	101.7
0.69191	10.027	101.7
0.78157	11.5	101.7
0.74102	13.023	101.7
0.78565	14.549	101.7
0.6551	15.99	101.7
0.7707	17.416	101.7
0.79746	18.984	101.7
0.79349	20.575	101.7
0.66755	22.036	101.7
0.72552	23.429	101.7
0.79692	24.952	101.7
0.7483	26.497	101.7
0.57573	27.821	101.7
0.76691	29.164	101.7
0.5956	30.526	101.7
0.63244	31.754	101.7
0.77829	33.165	101.7
0.7032	34.646	101.7
0.76545	36.115	101.7
0.73579	37.616	101.7
0.68787	39.04	101.7
0.66763	40.395	101.7
0.82298	41.886	101.7
0.70351	43.412	101.7
0.69906	44.815	101.7
0.79242	46.307	101.7
0.74707	47.846	101.7
0.78393	49.377	101.7
0.72283	50.884	101.7
0.59709	52.204	101.7
0.68443	53.485	101.7
0.68176	54.851	101.7
0.63614	56.169	101.7
0.65028	57.456	101.7
0.70204	58.808	101.7
0.75375	60.264	101.7
0.73182	61.749	101.7
0.64092	63.122	101.7
0.68625	64.449	101.7
0.73085	65.866	101.7
0.7415	67.339	101.7
0.60497	68.685	101.7
0.63523	69.925	101.7
0.69225	71.253	101.7
0.67132	72.616	101.7
0.64498	73.933	101.7
0.7555	75.333	101.7
0.75761	76.846	101.7
0.63055	78.235	101.7
0.63523	79.5	101.7
0.70751	80.843	101.7
0.70451	82.255	101.7
0.54452	83.504	101.7
0.66345	84.712	101.7
0.74258	86.118	101.7
0.75773	87.618	101.7
0.76031	89.136	101.7
0.68247	90.579	101.7
0.66169	91.923	101.7
0.74455	93.33	101.7
0.81375	94.888	101.7
0.63346	96.335	101.7
0.66889	97.637	101.7
0.7438	99.05	101.7
0.836	100.63	101.7
0.63384	102.1	101.7
0.57399	103.31	101.7
0.72222	104.6	101.7
0.7595	106.09	101.7
0.70848	107.55	101.7
0.5556	108.82	101.7
0.72522	110.1	101.7
0.72261	111.55	101.7
0.6565	112.93	101.7
0.62579	114.21	101.7
0.61122	115.44	101.7
0.54907	116.6	101.7
0.74503	117.9	101.7
0.65296	119.3	101.7
0.77253	120.72	101.7
0.75573	122.25	101.7
0.65787	123.66	101.7
0.69176	125.01	101.7
0.59846	126.3	101.7
0.71167	127.61	101.7
0.61602	128.94	101.7
0.66623	130.22	101.7
0.79122	131.68	101.7
0.75029	133.22	101.7
0.59534	134.57	101.7
0.66875	135.83	101.7
0.68914	137.19	101.7
0.71601	138.6	101.7
0.71437	140.03	101.7
0.71564	141.46	101.7
0.65442	142.83	101.7
0.7716	144.25	101.7
0.70745	145.73	101.7
0.81185	147.25	101.7
0.65475	148.72	101.7
0.64868	150.02	101.7
0.7286	151.4	101.7
0.72921	152.86	101.7
0.64346	154.23	101.7
0.59177	155.46	101.7
0.55904	156.61	101.7
0.74093	157.91	101.7
0.70399	159.36	101.7
0.65892	160.72	101.7
0.69055	162.07	101.7
0.75688	163.52	101.7
0.76929	165.05	101.7
0.77697	166.59	101.7
0.67264	168.04	101.7
0.84666	169.56	101.7
0.69495	171.1	101.7
0.69819	172.5	101.7
0.65968	173.85	101.7
0.66904	175.18	101.7
0.70622	176.56	101.7
0.6904	177.95	101.7
0.70164	179.35	101.7
0.61248	180.66	101.7
0.67893	181.95	101.7
0.64548	183.28	101.7
0.67046	184.59	101.7
0.64742	185.91	101.7
0.65768	187.21	101.7
0.80937	188.68	101.7
0.73657	190.23	101.7
0.71307	191.68	101.7
0.76802	193.16	101.7
0.75686	194.68	101.7
0.76471	196.2	101.7
0.64277	197.61	101.7
0.71339	198.97	101.7
0.68682	200.37	101.7
0.7548	201.81	101.7
0.69439	203.26	101.7
0.75758	204.71	101.7
0.7309	206.2	101.7
0.73317	207.66	101.7
0.65277	209.05	101.7
0.80297	210.51	101.7
0.76591	212.07	101.7
0.78737	213.63	101.7
0.7244	215.14	101.7
0.70235	216.57	101.7
0.72489	217.99	101.7
0.71666	219.44	101.7
0.77118	220.92	101.7
0.72191	222.42	101.7
0.63405	223.77	101.7
0.77398	225.18	101.7
0.70316	226.66	101.7
0.79342	228.15	101.7
0.68496	229.63	101.7
0.65275	230.97	101.7
0.6996	232.32	101.7
0.72234	233.74	101.7
0.6284	235.1	101.7
0.69107	236.41	101.7
0.63368	237.74	101.7
0.72567	239.1	101.7
0.68841	240.51	101.7
0.70112	241.9	101.7
0.6761	243.28	101.7
0.76557	244.72	101.7
0.84623	246.33	101.7
0.57653	247.76	101.7
0.70127	249.03	101.7
0.62707	250.36	101.7
0.69019	251.68	101.7
0.69429	253.06	101.7
0.84935	1.2993	103.5
0.61595	2.7646	103.5
0.75967	4.1402	103.5
0.71071	5.6106	103.5
0.60736	6.9287	103.5
0.73546	8.2715	103.5
0.79615	9.8031	103.5
0.75207	11.351	103.5
0.76547	12.869	103.5
0.67558	14.31	103.5
0.75123	15.737	103.5
0.72187	17.21	103.5
0.63542	18.567	103.5
0.6714	19.874	103.5
0.60574	21.151	103.5
0.7416	22.498	103.5
0.69254	23.933	103.5
0.68212	25.307	103.5
0.62639	26.616	103.5
0.69517	27.937	103.5
0.67924	29.312	103.5
0.63834	30.629	103.5
0.75904	32.027	103.5
0.61474	33.4	103.5
0.69976	34.715	103.5
0.79071	36.205	103.5
0.62437	37.62	103.5
0.58085	38.826	103.5
0.69407	40.101	103.5
0.7572	41.552	103.5
0.78433	43.093	103.5
0.70748	44.585	103.5
0.59963	45.892	103.5
0.63241	47.124	103.5
0.59338	48.35	103.5
0.76174	49.705	103.5
0.70498	51.172	103.5
0.70583	52.583	103.5
0.78137	54.07	103.5
0.6698	55.521	103.5
0.61389	56.805	103.5
0.73808	58.157	103.5
0.63241	59.527	103.5
0.63959	60.799	103.5
0.54217	61.981	103.5
0.75174	63.275	103.5
0.60741	64.634	103.5
0.69076	65.932	103.5
0.60416	67.227	103.5
0.6533	68.485	103.5
0.70817	69.846	103.5
0.63034	71.185	103.5
0.66117	72.476	103.5
0.76639	73.904	103.5
0.79584	75.466	103.5
0.70374	76.965	103.5
0.70065	78.37	103.5
0.62055	79.691	103.5
0.77757	81.089	103.5
0.68922	82.556	103.5
0.75042	83.996	103.5
0.67516	85.421	103.5
0.58276	86.679	103.5
0.54413	87.806	103.5
0.59766	88.948	103.5
0.75285	90.298	103.5
0.63473	91.686	103.5
0.69296	93.014	103.5
0.73766	94.444	103.5
0.70342	95.885	103.5
0.7404	97.329	103.5
0.70941	98.779	103.5
0.76971	100.26	103.5
0.76299	101.79	103.5
0.74231	103.3	103.5
0.85789	104.9	103.5
0.75683	106.51	103.5
0.56653	107.83	103.5
0.63289	109.03	103.5
0.77501	110.44	103.5
0.69552	111.91	103.5
0.70995	113.32	103.5
0.7726	114.8	103.5
0.67767	116.25	103.5
0.5932	117.52	103.5
0.68446	118.8	103.5
0.60965	120.09	103.5
0.72913	121.43	103.5
0.70296	122.86	103.5
0.61159	124.18	103.5
0.63892	125.43	103.5
0.77175	126.84	103.5
0.74056	128.35	103.5
0.69666	129.79	103.5
0.82469	131.31	103.5
0.68121	132.82	103.5
0.74293	134.24	103.5
0.61148	135.6	103.5
0.78476	136.99	103.5
0.67316	138.45	103.5
0.77148	139.89	103.5
0.74789	141.41	103.5
0.80208	142.96	103.5
0.81535	144.58	103.5
0.58368	145.98	103.5
0.72124	147.28	103.5
0.66756	148.67	103.5
0.65319	149.99	103.5
0.68483	151.33	103.5
0.78389	152.8	103.5
0.78644	154.37	103.5
0.60141	155.76	103.5
0.76208	157.12	103.5
0.66011	158.54	103.5
0.70517	159.91	103.5
0.67681	161.29	103.5
0.78714	162.76	103.5
0.59099	164.13	103.5
0.8324	165.56	103.5
0.85713	167.25	103.5
0.54762	168.65	103.5
0.66403	169.86	103.5
0.66593	171.19	103.5
0.85078	172.71	103.5
0.62039	174.18	103.5
0.69942	175.5	103.5
0.58829	176.79	103.5
0.60184	177.98	103.5
0.67646	179.26	103.5
0.83391	180.77	103.5
0.63434	182.24	103.5
0.58259	183.45	103.5
0.6426	184.68	103.5
0.68375	186	103.5
0.73629	187.42	103.5
0.72661	188.89	103.5
0.73136	190.35	103.5
0.73383	191.81	103.5
0.65055	193.19	103.5
0.71512	194.56	103.5
0.61629	195.89	103.5
0.80547	197.31	103.5
0.72137	198.84	103.5
0.67273	200.23	103.5
0.73125	201.64	103.5
0.80285	203.17	103.5
0.73328	204.71	103.5
0.63891	206.08	103.5
0.69299	207.41	103.5
0.73793	208.84	103.5
0.63604	210.22	103.5
0.77839	211.63	103.5
0.67386	213.08	103.5
0.72089	214.48	103.5
0.73245	215.93	103.5
0.69628	217.36	103.5
0.66459	218.72	103.5
0.62448	220.01	103.5
0.82897	221.46	103.5
0.74306	223.04	103.5
0.68492	224.46	103.5
0.84435	225.99	103.5
0.78764	227.63	103.5
0.71832	229.13	103.5
0.77491	230.62	103.5
0.6237	232.02	103.5
0.69211	233.34	103.5
0.71196	234.74	103.5
0.66532	236.12	103.5
0.77209	237.56	103.5
0.72517	239.06	103.5
0.68737	240.47	103.5
0.77602	241.93	103.5
0.70589	243.41	103.5
0.61246	244.73	103.5
0.75727	246.1	103.5
0.63296	247.49	103.5
0.77753	248.9	103.5
0.80048	250.48	103.5
0.69588	251.98	103.5
0.71211	253.38	103.5
0.70903	0.70903	105.29
0.58373	2.0018	105.29
0.79691	3.3824	105.29
0.68731	4.8666	105.29
0.78276	6.3367	105.29
0.62426	7.7437	105.29
0.55593	8.9239	105.29
0.73592	10.216	105.29
0.7283	11.68	105.29
0.81304	13.221	105.29
0.63924	14.674	105.29
0.74014	16.053	105.29
0.72274	17.516	105.29
0.76069	18.999	105.29
0.52738	20.287	105.29
0.64443	21.459	105.29
0.8278	22.931	105.29
0.67849	24.438	105.29
0.77588	25.892	105.29
0.66542	27.333	105.29
0.6721	28.671	105.29
0.71725	30.06	105.29
0.68013	31.458	105.29
0.85423	32.992	105.29
0.80412	34.65	105.29
0.81072	36.265	105.29
0.70155	37.777	105.29
0.7991	39.278	105.29
0.62931	40.706	105.29
0.73155	42.067	105.29
0.63771	43.437	105.29
0.74603	44.82	105.29
0.71279	46.279	105.29
0.70585	47.698	105.29
0.79743	49.201	105.29
0.66707	50.666	105.29
0.70464	52.037	105.29
0.69917	53.441	105.29
0.69525	54.836	105.29
0.67186	56.203	105.29
0.69251	57.567	105.29
0.61028	58.87	105.29
0.74208	60.222	105.29
0.76511	61.729	105.29
0.59753	63.092	105.29
0.74092	64.43	105.29
0.62242	65.794	105.29
0.74072	67.157	105.29
0.60367	68.501	105.29
0.76369	69.869	105.29
0.68054	71.313	105.29
0.5544	72.548	105.29
0.72516	73.827	105.29
0.78675	75.339	105.29
0.81088	76.937	105.29
0.72426	78.472	105.29
0.76456	79.961	105.29
0.75168	81.477	105.29
0.76281	82.992	105.29
0.79161	84.546	105.29
0.65086	85.989	105.29
0.7535	87.393	105.29
0.70939	88.856	105.29
0.6944	90.26	105.29
0.65159	91.606	105.29
0.62969	92.887	105.29
0.73485	94.251	105.29
0.78345	95.77	105.29
0.58684	97.14	105.29
0.64583	98.373	105.29
0.7286	99.747	105.29
0.72075	101.2	105.29
0.72123	102.64	105.29
0.59214	103.95	105.29
0.59224	105.14	105.29
0.60338	106.33	105.29
0.80541	107.74	105.29
0.67429	109.22	105.29
0.82837	110.72	105.29
0.75662	112.31	105.29
0.70516	113.77	105.29
0.54877	115.02	105.29
0.60865	116.18	105.29
0.72671	117.52	105.29
0.72674	118.97	105.29
0.76044	120.46	105.29
0.63847	121.86	105.29
0.61259	123.11	105.29
0.80092	124.52	105.29
0.62679	125.95	105.29
0.7054	127.28	105.29
0.67746	128.66	105.29
0.76279	130.1	105.29
0.85483	131.72	105.29
0.64299	133.22	105.29
0.70749	134.57	105.29
0.77416	136.05	105.29
0.73568	137.56	105.29
0.75975	139.06	105.29
0.59632	140.41	105.29
0.63968	141.65	105.29
0.79795	143.09	105.29
0.68378	144.57	105.29
0.84463	146.1	105.29
0.79958	147.74	105.29
0.69437	149.23	105.29
0.7587	150.69	105.29
0.63229	152.08	105.29
0.7524	153.46	105.29
0.65369	154.87	105.29
0.6538	156.18	105.29
0.69643	157.53	105.29
0.63883	158.86	105.29
0.67399	160.17	105.29
0.77425	161.62	105.29
0.71949	163.12	105.29
0.69299	164.53	105.29
0.66924	165.89	105.29
0.6897	167.25	105.29
0.8028	168.74	105.29
0.83446	170.38	105.29
0.58431	171.8	105.29
0.74187	173.13	105.29
0.79212	174.66	105.29
0.77537	176.23	105.29
0.79448	177.8	105.29
0.63351	179.22	105.29
0.6588	180.52	105.29
0.68803	181.86	105.29
0.76909	183.32	105.29
0.72373	184.81	105.29
0.65072	186.19	105.29
0.6917	187.53	105.29
0.67864	188.9	105.29
0.68969	190.27	105.29
0.75289	191.71	105.29
0.71761	193.18	105.29
0.63655	194.54	105.29
0.58803	195.76	105.29
0.78888	197.14	105.29
0.84949	198.78	105.29
0.73641	200.36	105.29
0.67766	201.78	105.29
0.6852	203.14	105.29
0.77985	204.6	105.29
0.67064	206.05	105.29
0.70476	207.43	105.29
0.5904	208.73	105.29
0.74625	210.06	105.29
0.73455	211.54	105.29
0.65707	212.93	105.29
0.66739	214.26	105.29
0.79373	215.72	105.29
0.67389	217.19	105.29
0.72636	218.59	105.29
0.68119	220	105.29
0.77605	221.45	105.29
0.59949	222.83	105.29
0.72356	224.15	105.29
0.66151	225.54	105.29
0.80962	227.01	105.29
0.78865	228.61	105.29
0.68879	230.08	105.29
0.78327	231.56	105.29
0.5368	232.88	105.29
0.7	234.11	105.29
0.71551	235.53	105.29
0.72656	236.97	105.29
0.70275	238.4	105.29
0.65197	239.75	105.29
0.64337	241.05	105.29
0.76072	242.45	105.29
0.64973	243.86	105.29
0.71445	245.23	105.29
0.58885	246.53	105.29
0.67533	247.8	105.29
0.66861	249.14	105.29
0.81568	250.62	105.29
0.60369	252.04	105.29
0.64445	253.29	105.29
0.84495	1.2949	107.09
0.75037	2.8902	107.09
0.68378	4.3244	107.09
0.67191	5.6801	107.09
0.6416	6.9936	107.09
0.79706	8.4323	107.09
0.58809	9.8174	107.09
0.80293	11.208	107.09
0.7623	12.774	107.09
0.65451	14.19	107.09
0.71537	15.56	107.09
0.70039	16.976	107.09
0.65461	18.331	107.09
0.69311	19.679	107.09
0.67729	21.049	107.09
0.61007	22.337	107.09
0.75621	23.703	107.09
0.74934	25.208	107.09
0.74215	26.7	107.09
0.729	28.171	107.09
0.84441	29.744	107.09
0.60265	31.192	107.09
0.8304	32.625	107.09
0.62199	34.077	107.09
0.73462	35.434	107.09
0.85592	37.024	107.09
0.67147	38.552	107.09
0.79695	40.02	107.09
0.6524	41.469	107.09
0.73922	42.861	107.09
0.61124	44.211	107.09
0.7837	45.606	107.09
0.67072	47.061	107.09
0.63883	48.37	107.09
0.73145	49.741	107.09
0.61373	51.086	107.09
0.77668	52.476	107.09
0.73082	53.984	107.09
0.71516	55.43	107.09
0.62257	56.767	107.09
0.78129	58.171	107.09
0.77415	59.727	107.09
0.78026	61.281	107.09
0.70885	62.77	107.09
0.68548	64.165	107.09
0.6523	65.502	107.09
0.68884	66.843	107.09
0.72579	68.258	107.09
0.77013	69.754	107.09
0.72264	71.247	107.09
0.66978	72.639	107.09
0.66523	73.974	107.09
0.75447	75.394	107.09
0.76066	76.909	107.09
0.72589	78.396	107.09
0.76279	79.884	107.09
0.76117	81.408	107.09
0.78692	82.956	107.09
0.62893	84.372	107.09
0.84391	85.845	107.09
0.6454	87.334	107.09
0.74501	88.725	107.09
0.77169	90.241	107.09
0.6042	91.617	107.09
0.58762	92.809	107.09
0.76728	94.164	107.09
0.80208	95.733	107.09
0.70634	97.242	107.09
0.59062	98.539	107.09
0.62869	99.758	107.09
0.72741	101.11	107.09
0.69561	102.54	107.09
0.70558	103.94	107.09
0.68847	105.33	107.09
0.65118	106.67	107.09
0.76158	108.08	107.09
0.75689	109.6	107.09
0.65162	111.01	107.09
0.70558	112.37	107.09
0.82758	113.9	107.09
0.81741	115.55	107.09
0.67374	117.04	107.09
0.81437	118.53	107.09
0.62042	119.96	107.09
0.67399	121.26	107.09
0.67175	122.6	107.09
0.8055	124.08	107.09
0.75277	125.64	107.09
0.66099	127.05	107.09
0.7288	128.44	107.09
0.65772	129.83	107.09
0.6336	131.12	107.09
0.82479	132.58	107.09
0.72054	134.12	107.09
0.81913	135.66	107.09
0.63515	137.12	107.09
0.69433	138.45	107.09
0.73354	139.87	107.09
0.67217	141.28	107.09
0.59531	142.55	107.09
0.68437	143.83	107.09
0.62755	145.14	107.09
0.64763	146.41	107.09
0.67333	147.73	107.09
0.7587	149.17	107.09
0.6262	150.55	107.09
0.66594	151.84	107.09
0.72269	153.23	107.09
0.75885	154.71	107.09
0.71291	156.19	107.09
0.76689	157.67	107.09
0.57803	159.01	107.09
0.65447	160.24	107.09
0.76463	161.66	107.09
0.67153	163.1	107.09
0.80672	164.58	107.09
0.79439	166.18	107.09
0.63913	167.61	107.09
0.71719	168.97	107.09
0.62311	170.31	107.09
0.55634	171.49	107.09
0.60403	172.65	107.09
0.78387	174.04	107.09
0.71789	175.54	107.09
0.78956	177.04	107.09
0.70644	178.54	107.09
0.64835	179.9	107.09
0.76112	181.3	107.09
0.74115	182.81	107.09
0.77442	184.32	107.09
0.76817	185.86	107.09
0.64383	187.28	107.09
0.69043	188.61	107.09
0.83841	190.14	107.09
0.56905	191.55	107.09
0.83206	192.95	107.09
0.62496	194.41	107.09
0.72198	195.75	107.09
0.7129	197.19	107.09
0.70176	198.6	107.09
0.67887	199.98	107.09
0.7621	201.42	107.09
0.66438	202.85	107.09
0.6892	204.2	107.09
0.6014	205.49	107.09
0.71607	206.81	107.09
0.68438	208.21	107.09
0.71301	209.61	107.09
0.5584	210.88	107.09
0.77851	212.22	107.09
0.68043	213.68	107.09
0.67622	215.03	107.09
0.81812	216.53	107.09
0.81053	218.16	107.09
0.73987	219.71	107.09
0.72692	221.17	107.09
0.69569	222.6	107.09
0.61649	223.91	107.09
0.73514	225.26	107.09
0.54693	226.54	107.09
0.70168	227.79	107.09
0.65145	229.14	107.09
0.7021	230.5	107.09
0.77556	231.98	107.09
0.66537	233.42	107.09
0.66481	234.75	107.09
0.74663	236.16	107.09
0.68121	237.59	107.09
0.63647	238.9	107.09
0.84608	240.39	107.09
0.72724	241.96	107.09
0.73191	243.42	107.09
0.64795	244.8	107.09
0.64163	246.09	107.09
0.76053	247.49	107.09
0.63641	248.89	107.09
0.7203	250.24	107.09
0.8056	251.77	107.09
0.69278	253.27	107.09
0.81606	0.81606	108.89
0.64022	2.2723	108.89
0.62421	3.5368	108.89
0.80281	4.9638	108.89
0.82548	6.5921	108.89
0.76269	8.1802	108.89
0.62013	9.5631	108.89
0.81782	11.001	108.89
0.71873	12.538	108.89
0.70159	13.958	108.89
0.693	15.352	108.89
0.67924	16.725	108.89
0.58569	17.99	108.89
0.68878	19.264	108.89
0.70902	20.662	108.89
0.71678	22.088	108.89
0.73707	23.542	108.89
0.76057	25.039	108.89
0.65548	26.455	108.89
0.60287	27.714	108.89
0.76435	29.081	108.89
0.66717	30.512	108.89
0.60139	31.781	108.89
0.63202	33.014	108.89
0.74569	34.392	108.89
0.70876	35.846	108.89
0.69598	37.251	108.89
0.71163	38.659	108.89
0.69017	40.061	108.89
0.80469	41.556	108.89
0.73014	43.09	108.89
0.708	44.528	108.89
0.84454	46.081	108.89
0.76081	47.686	108.89
0.67303	49.12	108.89
0.60161	50.395	108.89
0.62626	51.623	108.89
0.75884	53.008	108.89
0.7674	54.534	108.89
0.75772	56.059	108.89
0.70335	57.52	108.89
0.8291	59.053	108.89
0.76615	60.648	108.89
0.75167	62.166	108.89
0.77536	63.693	108.89
0.6705	65.139	108.89
0.81568	66.625	108.89
0.69958	68.14	108.89
0.68746	69.527	108.89
0.80733	71.022	108.89
0.8182	72.647	108.89
0.72306	74.189	108.89
0.63845	75.55	108.89
0.70037	76.889	108.89
0.65563	78.245	108.89
0.6477	79.548	108.89
0.65716	80.853	108.89
0.7481	82.259	108.89
0.62567	83.632	108.89
0.6566	84.915	108.89
0.76754	86.339	108.89
0.79875	87.905	108.89
0.65802	89.362	108.89
0.66451	90.684	108.89
0.62704	91.976	108.89
0.70411	93.307	108.89
0.57132	94.582	108.89
0.66478	95.819	108.89
0.6921	97.175	108.89
0.72182	98.589	108.89
0.7596	100.07	108.89
0.71764	101.55	108.89
0.76956	103.04	108.89
0.69015	104.49	108.89
0.6202	105.81	108.89
0.64597	107.07	108.89
0.78343	108.5	108.89
0.63262	109.92	108.89
0.76716	111.32	108.89
0.62327	112.71	108.89
0.71998	114.05	108.89
0.58982	115.36	108.89
0.72671	116.68	108.89
0.7173	118.12	108.89
0.59429	119.43	108.89
