#MaxRadius:0.89998	MaxHeight:634	MaxLength:200
49997
0.77956	79.485	42.279
0.63623	80.901	42.279
0.63896	82.176	42.279
0.69142	83.506	42.279
0.77749	84.975	42.279
0.73853	86.491	42.279
0.67829	87.908	42.279
0.76842	89.355	42.279
0.67234	90.795	42.279
0.62713	92.095	42.279
0.69629	93.418	42.279
0.66884	94.783	42.279
0.79727	96.25	42.279
0.60065	97.647	42.279
0.63501	98.883	42.279
0.71271	100.23	42.279
0.74872	101.69	42.279
0.72282	103.16	42.279
0.68232	104.57	42.279
0.62376	105.88	42.279
0.73771	107.24	42.279
0.70439	108.68	42.279
0.69503	110.08	42.279
0.60079	111.37	42.279
0.59858	112.57	42.279
0.6881	113.86	42.279
0.6626	115.21	42.279
0.62719	116.5	42.279
0.70596	117.83	42.279
0.68473	119.22	42.279
0.66679	120.58	42.279
0.69115	121.93	42.279
0.71977	123.34	42.279
0.59267	124.66	42.279
0.77423	126.02	42.279
0.71042	127.51	42.279
0.73778	128.96	42.279
0.56776	130.26	42.279
0.6169	131.45	42.279
0.78604	132.85	42.279
0.66623	134.3	42.279
0.58981	135.56	42.279
0.70803	136.86	42.279
0.69955	138.26	42.279
0.61596	139.58	42.279
0.7382	140.93	42.279
0.80529	142.48	42.279
0.72422	144.01	42.279
0.74798	145.48	42.279
0.64989	146.88	42.279
0.58792	148.11	42.279
0.63818	149.34	42.279
0.69546	150.67	42.279
0.79494	152.16	42.279
0.62017	153.58	42.279
0.61625	154.82	42.279
0.83737	156.27	42.279
0.67456	157.78	42.279
0.76802	159.22	42.279
0.73149	160.72	42.279
0.76508	162.22	42.279
0.77503	163.76	42.279
0.80798	165.34	42.279
0.71764	166.87	42.279
0.70712	168.29	42.279
0.61108	169.61	42.279
0.74014	170.96	42.279
0.78814	172.49	42.279
0.76139	174.04	42.279
0.71777	175.52	42.279
0.7642	177	42.279
0.62032	178.39	42.279
0.85595	179.86	42.279
0.72491	181.44	42.279
0.664	182.83	42.279
0.60003	184.1	42.279
0.62921	185.33	42.279
0.55164	186.51	42.279
0.75153	187.81	42.279
0.66386	189.23	42.279
0.78954	190.68	42.279
0.69384	192.16	42.279
0.56516	193.42	42.279
0.68441	194.67	42.279
0.72356	196.08	42.279
0.65961	197.46	42.279
0.70761	198.83	42.279
0.67866	200.22	42.279
0.71407	0.71407	44.079
0.65962	2.0878	44.079
0.74666	3.494	44.079
0.60905	4.8498	44.079
0.72111	6.1799	44.079
0.73868	7.6397	44.079
0.61981	8.9982	44.079
0.71188	10.33	44.079
0.7063	11.748	44.079
0.65108	13.105	44.079
0.77538	14.532	44.079
0.65198	15.959	44.079
0.7708	17.382	44.079
0.57476	18.728	44.079
0.67672	19.979	44.079
0.60066	21.256	44.079
0.68418	22.541	44.079
0.59146	23.817	44.079
0.82931	25.238	44.079
0.68759	26.755	44.079
0.70375	28.146	44.079
0.70428	29.554	44.079
0.63141	30.89	44.079
0.65148	32.173	44.079
0.81246	33.636	44.079
0.72596	35.175	44.079
0.76845	36.669	44.079
0.63504	38.073	44.079
0.75947	39.467	44.079
0.74572	40.973	44.079
0.77914	42.497	44.079
0.71791	43.994	44.079
0.66387	45.376	44.079
0.73181	46.772	44.079
0.64988	48.154	44.079
0.77022	49.574	44.079
0.68238	51.026	44.079
0.76058	52.469	44.079
0.67869	53.908	44.079
0.62761	55.215	44.079
0.68537	56.528	44.079
0.71986	57.933	44.079
0.61843	59.271	44.079
0.69252	60.582	44.079
0.72783	62.003	44.079
0.695	63.425	44.079
0.81802	64.938	44.079
0.66837	66.425	44.079
0.67708	67.77	44.079
0.66251	69.11	44.079
0.7806	70.553	44.079
0.81648	72.15	44.079
0.75072	73.717	44.079
0.77677	75.245	44.079
0.72993	76.751	44.079
0.64854	78.13	44.079
0.68835	79.467	44.079
0.66778	80.823	44.079
0.5978	82.089	44.079
0.66004	83.346	44.079
0.77371	84.78	44.079
0.72166	86.275	44.079
0.72036	87.717	44.079
0.73572	89.174	44.079
0.63652	90.546	44.079
0.61687	91.799	44.079
0.69481	93.111	44.079
0.63145	94.437	44.079
0.72321	95.792	44.079
0.77841	97.293	44.079
0.75519	98.827	44.079
0.7452	100.33	44.079
0.67405	101.75	44.079
0.63089	103.05	44.079
0.64089	104.32	44.079
0.73517	105.7	44.079
0.73648	107.17	44.079
0.58983	108.5	44.079
0.67282	109.76	44.079
0.68596	111.12	44.079
0.7569	112.56	44.079
0.74266	114.06	44.079
0.55494	115.36	44.079
0.73424	116.65	44.079
0.72396	118.11	44.079
0.59445	119.42	44.079
0.66836	120.69	44.079
0.69182	122.05	44.079
0.62578	123.37	44.079
0.79697	124.79	44.079
0.72275	126.31	44.079
0.7017	127.73	44.079
0.61055	129.04	44.079
0.63565	130.29	44.079
0.72188	131.65	44.079
0.74028	133.11	44.079
0.75539	134.61	44.079
0.70467	136.07	44.079
0.77898	137.55	44.079
0.73769	139.07	44.079
0.68474	140.49	44.079
0.68485	141.86	44.079
0.68073	143.22	44.079
0.66217	144.57	44.079
0.67283	145.9	44.079
0.76405	147.34	44.079
0.75189	148.85	44.079
0.63994	150.25	44.079
0.76195	151.65	44.079
0.69473	153.1	44.079
0.69061	154.49	44.079
0.68034	155.86	44.079
0.60239	157.14	44.079
0.66265	158.41	44.079
0.58481	159.66	44.079
0.74629	160.99	44.079
0.6077	162.34	44.079
0.5368	163.49	44.079
0.76109	164.78	44.079
0.81701	166.36	44.079
0.77451	167.95	44.079
0.73719	169.47	44.079
0.75006	170.95	44.079
0.73401	172.44	44.079
0.61041	173.78	44.079
0.67827	175.07	44.079
0.76503	176.51	44.079
0.75901	178.04	44.079
0.78463	179.58	44.079
0.7074	181.07	44.079
0.68829	182.47	44.079
0.7688	183.93	44.079
0.57598	185.27	44.079
0.6593	186.51	44.079
0.63073	187.8	44.079
0.62567	189.05	44.079
0.71668	190.39	44.079
0.69087	191.8	44.079
0.80169	193.29	44.079
0.66378	194.76	44.079
0.7319	196.16	44.079
0.66445	197.55	44.079
0.65647	198.87	44.079
0.62137	200.15	44.079
0.59212	1.0419	45.878
0.62167	2.2557	45.878
0.69498	3.5724	45.878
0.66242	4.9298	45.878
0.61852	6.2107	45.878
0.7775	7.6067	45.878
0.72121	9.1054	45.878
0.8294	10.656	45.878
0.66566	12.151	45.878
0.77647	13.593	45.878
0.83675	15.206	45.878
0.59897	16.642	45.878
0.78819	18.029	45.878
0.62367	19.441	45.878
0.70669	20.772	45.878
0.7329	22.211	45.878
0.70088	23.645	45.878
0.74781	25.094	45.878
0.69855	26.54	45.878
0.81951	28.058	45.878
0.64857	29.526	45.878
0.63799	30.813	45.878
0.59623	32.047	45.878
0.67361	33.317	45.878
0.7701	34.76	45.878
0.72142	36.252	45.878
0.70815	37.682	45.878
0.63778	39.027	45.878
0.71791	40.383	45.878
0.73238	41.833	45.878
0.69083	43.257	45.878
0.6836	44.631	45.878
0.82253	46.137	45.878
0.75179	47.712	45.878
0.74985	49.213	45.878
0.638	50.601	45.878
0.61502	51.854	45.878
0.77244	53.241	45.878
0.73026	54.744	45.878
0.74056	56.215	45.878
0.71367	57.669	45.878
0.75832	59.141	45.878
0.7916	60.691	45.878
0.77901	62.262	45.878
0.75753	63.798	45.878
0.65751	65.213	45.878
0.70149	66.572	45.878
0.82656	68.1	45.878
0.65601	69.583	45.878
0.71696	70.956	45.878
0.75059	72.423	45.878
0.74342	73.917	45.878
0.71455	75.375	45.878
0.77263	76.863	45.878
0.71618	78.351	45.878
0.67749	79.745	45.878
0.67239	81.095	45.878
0.81825	82.586	45.878
0.64387	84.048	45.878
0.70577	85.397	45.878
0.68901	86.792	45.878
0.69147	88.173	45.878
0.84042	89.705	45.878
0.63344	91.178	45.878
0.7066	92.518	45.878
0.68782	93.913	45.878
0.59843	95.199	45.878
0.74308	96.541	45.878
0.72095	98.005	45.878
0.75703	99.483	45.878
0.71801	100.96	45.878
0.76977	102.45	45.878
0.62525	103.84	45.878
0.81385	105.28	45.878
0.77146	106.86	45.878
0.72487	108.36	45.878
0.739	109.83	45.878
0.70874	111.27	45.878
0.66584	112.65	45.878
0.74072	114.05	45.878
0.61267	115.41	45.878
0.68367	116.7	45.878
0.75472	118.14	45.878
0.74778	119.64	45.878
0.65733	121.05	45.878
0.64673	122.35	45.878
0.68244	123.68	45.878
0.67295	125.04	45.878
0.69593	126.41	45.878
0.60515	127.71	45.878
0.68115	128.99	45.878
0.66559	130.34	45.878
0.6689	131.68	45.878
0.75343	133.1	45.878
0.732	134.58	45.878
0.64958	135.97	45.878
0.75658	137.37	45.878
0.63337	138.76	45.878
0.67911	140.07	45.878
0.70351	141.46	45.878
0.71491	142.87	45.878
0.69314	144.28	45.878
0.66122	145.64	45.878
0.74209	147.04	45.878
0.70678	148.49	45.878
0.62502	149.82	45.878
0.60276	151.05	45.878
0.62748	152.28	45.878
0.85698	153.76	45.878
0.60376	155.22	45.878
0.67524	156.5	45.878
0.84202	158.02	45.878
0.84857	159.71	45.878
0.77017	161.33	45.878
0.67783	162.78	45.878
0.74323	164.2	45.878
0.61166	165.55	45.878
0.6348	166.8	45.878
0.70841	168.14	45.878
0.63758	169.49	45.878
0.69078	170.82	45.878
0.76482	172.27	45.878
0.67932	173.72	45.878
0.76724	175.16	45.878
0.66263	176.59	45.878
0.76173	178.02	45.878
0.66692	179.45	45.878
0.81071	180.92	45.878
0.62619	182.36	45.878
0.62805	183.62	45.878
0.67661	184.92	45.878
0.65262	186.25	45.878
0.75116	187.65	45.878
0.69584	189.1	45.878
0.62193	190.42	45.878
0.67424	191.71	45.878
0.74175	193.13	45.878
0.64071	194.51	45.878
0.75088	195.9	45.878
0.8174	197.47	45.878
0.77913	199.07	45.878
0.71495	200.56	45.878
0.80229	0.80229	47.677
0.6972	2.3018	47.677
0.76014	3.7591	47.677
0.59134	5.1106	47.677
0.75574	6.4577	47.677
0.79743	8.0108	47.677
0.63553	9.4438	47.677
0.7535	10.833	47.677
0.74101	12.327	47.677
0.69076	13.759	47.677
0.54146	14.991	47.677
0.57641	16.109	47.677
0.70085	17.386	47.677
0.77962	18.867	47.677
0.61765	20.264	47.677
0.71866	21.601	47.677
0.73833	23.057	47.677
0.7526	24.548	47.677
0.61311	25.914	47.677
0.7571	27.284	47.677
0.63148	28.673	47.677
0.69502	29.999	47.677
0.79368	31.488	47.677
0.6807	32.962	47.677
0.6698	34.313	47.677
0.66621	35.649	47.677
0.78983	37.105	47.677
0.71684	38.612	47.677
0.71075	40.039	47.677
0.70856	41.459	47.677
0.66478	42.832	47.677
0.58977	44.086	47.677
0.71039	45.387	47.677
0.70352	46.801	47.677
0.75776	48.262	47.677
0.63196	49.652	47.677
0.63373	50.917	47.677
0.7007	52.252	47.677
0.59377	53.546	47.677
0.61103	54.751	47.677
0.8235	56.185	47.677
0.81424	57.823	47.677
0.76674	59.404	47.677
0.59844	60.769	47.677
0.67207	62.04	47.677
0.64926	63.361	47.677
0.67925	64.69	47.677
0.64374	66.013	47.677
0.67597	67.332	47.677
0.70261	68.711	47.677
0.6669	70.08	47.677
0.66424	71.412	47.677
0.58397	72.66	47.677
0.65309	73.897	47.677
0.71615	75.266	47.677
0.70939	76.692	47.677
0.63444	78.035	47.677
0.71291	79.383	47.677
0.65238	80.748	47.677
0.65266	82.053	47.677
0.711	83.417	47.677
0.6417	84.77	47.677
0.7143	86.126	47.677
0.78058	87.62	47.677
0.63385	89.035	47.677
0.74192	90.411	47.677
0.67416	91.827	47.677
0.66675	93.168	47.677
0.72435	94.559	47.677
0.65883	95.942	47.677
0.70136	97.302	47.677
0.67201	98.675	47.677
0.85408	100.2	47.677
0.68276	101.74	47.677
0.7101	103.13	47.677
0.6357	104.48	47.677
0.70097	105.81	47.677
0.67812	107.19	47.677
0.81808	108.69	47.677
0.68456	110.19	47.677
0.78936	111.67	47.677
0.62563	113.08	47.677
0.63521	114.34	47.677
0.62631	115.6	47.677
0.70899	116.94	47.677
0.79775	118.44	47.677
0.72097	119.96	47.677
0.66328	121.35	47.677
0.68956	122.7	47.677
0.71771	124.11	47.677
0.84476	125.67	47.677
0.6058	127.12	47.677
0.70556	128.43	47.677
0.759	129.9	47.677
0.61094	131.27	47.677
0.6712	132.55	47.677
0.69014	133.91	47.677
0.66645	135.27	47.677
0.62645	136.56	47.677
0.70366	137.89	47.677
0.74391	139.34	47.677
0.59209	140.67	47.677
0.64317	141.91	47.677
0.69261	143.24	47.677
0.76232	144.7	47.677
0.78159	146.24	47.677
0.76978	147.79	47.677
0.67654	149.24	47.677
0.79625	150.71	47.677
0.66	152.17	47.677
0.59414	153.42	47.677
0.75002	154.77	47.677
0.7144	156.23	47.677
0.67517	157.62	47.677
0.67764	158.98	47.677
0.68797	160.34	47.677
0.68796	161.72	47.677
0.66194	163.07	47.677
0.60918	164.34	47.677
0.77667	165.72	47.677
0.65949	167.16	47.677
0.7593	168.58	47.677
0.66646	170	47.677
0.77454	171.45	47.677
0.71957	172.94	47.677
0.65111	174.31	47.677
0.76091	175.72	47.677
0.59371	177.08	47.677
0.67336	178.34	47.677
0.75018	179.77	47.677
0.7294	181.25	47.677
0.71187	182.69	47.677
0.78203	184.18	47.677
0.85444	185.82	47.677
0.58212	187.26	47.677
0.67668	188.51	47.677
0.67735	189.87	47.677
0.74792	191.29	47.677
0.66905	192.71	47.677
0.76202	194.14	47.677
0.58032	195.48	47.677
0.66244	196.73	47.677
0.63467	198.02	47.677
0.67372	199.33	47.677
0.67812	1.1279	49.476
0.75794	2.564	49.476
0.73618	4.0581	49.476
0.68329	5.4776	49.476
0.65817	6.819	49.476
0.68591	8.1631	49.476
0.56737	9.4164	49.476
0.70088	10.685	49.476
0.84129	12.227	49.476
0.64048	13.709	49.476
0.76544	15.114	49.476
0.60297	16.483	49.476
0.75738	17.843	49.476
0.70779	19.308	49.476
0.72937	20.746	49.476
0.72103	22.196	49.476
0.68861	23.606	49.476
0.6599	24.954	49.476
0.67226	26.286	49.476
0.75176	27.71	49.476
0.77192	29.234	49.476
0.76813	30.774	49.476
0.70139	32.244	49.476
0.64921	33.594	49.476
0.76841	35.012	49.476
0.64428	36.424	49.476
0.69284	37.762	49.476
0.75356	39.208	49.476
0.73301	40.695	49.476
0.75506	42.183	49.476
0.70089	43.639	49.476
0.74386	45.083	49.476
0.68413	46.511	49.476
0.7822	47.978	49.476
0.69742	49.457	49.476
0.80804	50.963	49.476
0.67051	52.441	49.476
0.70022	53.812	49.476
0.68662	55.199	49.476
0.77188	56.657	49.476
0.74177	58.171	49.476
0.71111	59.624	49.476
0.63565	60.971	49.476
0.70267	62.309	49.476
0.73428	63.746	49.476
0.79527	65.275	49.476
0.80687	66.878	49.476
0.55155	68.236	49.476
0.6033	69.391	49.476
0.59909	70.593	49.476
0.73476	71.927	49.476
0.66895	73.331	49.476
0.74547	74.745	49.476
0.67654	76.167	49.476
0.80841	77.652	49.476
0.60888	79.07	49.476
0.74747	80.426	49.476
0.65096	81.824	49.476
0.63589	83.111	49.476
0.77653	84.524	49.476
0.76112	86.061	49.476
0.66858	87.491	49.476
0.7696	88.929	49.476
0.85794	90.557	49.476
0.68185	92.096	49.476
0.67853	93.457	49.476
0.70384	94.839	49.476
0.63196	96.175	49.476
0.70747	97.514	49.476
0.76345	98.985	49.476
0.66527	100.41	49.476
0.72975	101.81	49.476
0.5462	103.09	49.476
0.66222	104.29	49.476
0.68776	105.64	49.476
0.71497	107.05	49.476
0.8063	108.57	49.476
0.78067	110.15	49.476
0.74215	111.68	49.476
0.72657	113.15	49.476
0.70862	114.58	49.476
0.57652	115.87	49.476
0.63607	117.08	49.476
0.66882	118.38	49.476
0.7538	119.81	49.476
0.63646	121.2	49.476
0.64555	122.48	49.476
0.70138	123.83	49.476
0.58089	125.11	49.476
0.7304	126.42	49.476
0.66528	127.81	49.476
0.63608	129.12	49.476
0.67475	130.43	49.476
0.64206	131.74	49.476
0.73422	133.12	49.476
0.72511	134.58	49.476
0.56211	135.87	49.476
0.80812	137.24	49.476
0.66685	138.71	49.476
0.73919	140.12	49.476
0.81773	141.67	49.476
0.61639	143.11	49.476
0.68963	144.41	49.476
0.64219	145.75	49.476
0.6916	147.08	49.476
0.71787	148.49	49.476
0.59602	149.8	49.476
0.6875	151.09	49.476
0.65446	152.43	49.476
0.64204	153.73	49.476
0.73008	155.1	49.476
0.74936	156.58	49.476
0.8009	158.13	49.476
0.70038	159.63	49.476
0.729	161.06	49.476
0.7469	162.53	49.476
0.78457	164.07	49.476
0.7812	165.63	49.476
0.78877	167.2	49.476
0.81681	168.81	49.476
0.79205	170.42	49.476
0.64955	171.86	49.476
0.68255	173.19	49.476
0.71888	174.59	49.476
0.74857	176.06	49.476
0.73254	177.54	49.476
0.68257	178.95	49.476
0.77994	180.42	49.476
0.76153	181.96	49.476
0.65796	183.38	49.476
0.69189	184.73	49.476
0.71192	186.13	49.476
0.69542	187.54	49.476
0.66838	188.9	49.476
0.73826	190.31	49.476
0.62838	191.68	49.476
0.65367	192.96	49.476
0.79743	194.41	49.476
0.72694	195.93	49.476
0.6879	197.35	49.476
0.73568	198.77	49.476
0.75193	200.26	49.476
0.6527	0.6527	51.275
0.75386	2.0593	51.275
0.75042	3.5635	51.275
0.82188	5.1358	51.275
0.71698	6.6747	51.275
0.69279	8.0845	51.275
0.65191	9.4292	51.275
0.77836	10.859	51.275
0.64203	12.28	51.275
0.6475	13.569	51.275
0.73739	14.954	51.275
0.63609	16.328	51.275
0.67888	17.643	51.275
0.71657	19.038	51.275
0.56308	20.318	51.275
0.79639	21.677	51.275
0.83254	23.306	51.275
0.84878	24.988	51.275
0.61122	26.448	51.275
0.83118	27.89	51.275
0.63503	29.356	51.275
0.62591	30.617	51.275
0.73756	31.981	51.275
0.73006	33.448	51.275
0.81248	34.991	51.275
0.84284	36.646	51.275
0.83299	38.322	51.275
0.74158	39.896	51.275
0.76717	41.405	51.275
0.79547	42.968	51.275
0.75489	44.518	51.275
0.6418	45.915	51.275
0.7136	47.27	51.275
0.73776	48.722	51.275
0.62289	50.082	51.275
0.81484	51.52	51.275
0.59801	52.933	51.275
0.69656	54.227	51.275
0.74436	55.668	51.275
0.79936	57.212	51.275
0.67197	58.683	51.275
0.78447	60.14	51.275
0.67098	61.595	51.275
0.79558	63.062	51.275
0.6396	64.497	51.275
0.67903	65.816	51.275
0.76613	67.261	51.275
0.73803	68.765	51.275
0.77032	70.273	51.275
0.73904	71.783	51.275
0.72864	73.25	51.275
0.80082	74.78	51.275
0.70664	76.287	51.275
0.75728	77.751	51.275
0.62781	79.136	51.275
0.58217	80.346	51.275
0.69986	81.628	51.275
0.85403	83.182	51.275
0.76948	84.806	51.275
0.74116	86.316	51.275
0.58569	87.643	51.275
0.75739	88.986	51.275
0.68474	90.428	51.275
0.79816	91.911	51.275
0.77954	93.489	51.275
0.70872	94.977	51.275
0.59805	96.284	51.275
0.69691	97.579	51.275
0.64892	98.925	51.275
0.73156	100.31	51.275
0.68167	101.72	51.275
0.76518	103.17	51.275
0.65976	104.59	51.275
0.69793	105.95	51.275
0.70948	107.36	51.275
0.57557	108.64	51.275
0.63963	109.86	51.275
0.59584	111.09	51.275
0.64933	112.34	51.275
0.59662	113.58	51.275
0.56551	114.74	51.275
0.71184	116.02	51.275
0.82147	117.56	51.275
0.60869	118.99	51.275
0.81899	120.41	51.275
0.69968	121.93	51.275
0.68113	123.31	51.275
0.6712	124.66	51.275
0.62902	125.96	51.275
0.59383	127.19	51.275
0.72288	128.5	51.275
0.59655	129.82	51.275
0.69486	131.12	51.275
0.66808	132.48	51.275
0.72867	133.88	51.275
0.68456	135.29	51.275
0.74073	136.71	51.275
0.78751	138.24	51.275
0.75257	139.78	51.275
0.61835	141.15	51.275
0.63172	142.4	51.275
0.68522	143.72	51.275
0.6424	145.05	51.275
0.7229	146.41	51.275
0.67493	147.81	51.275
0.66724	149.15	51.275
0.59243	150.41	51.275
0.71379	151.72	51.275
0.72748	153.16	51.275
0.70334	154.59	51.275
0.67863	155.97	51.275
0.69338	157.34	51.275
0.664	158.7	51.275
0.74738	160.11	51.275
0.73999	161.6	51.275
0.72692	163.07	51.275
0.73529	164.53	51.275
0.89942	166.16	51.275
0.70361	167.77	51.275
0.66812	169.14	51.275
0.80211	170.61	51.275
0.57702	171.99	51.275
0.52629	173.09	51.275
0.72315	174.34	51.275
0.63134	175.7	51.275
0.76018	177.09	51.275
0.76868	178.62	51.275
0.76669	180.15	51.275
0.59679	181.52	51.275
0.76194	182.87	51.275
0.76728	184.4	51.275
0.73295	185.9	51.275
0.77776	187.41	51.275
0.66239	188.85	51.275
0.72808	190.24	51.275
0.63642	191.61	51.275
0.63528	192.88	51.275
0.66886	194.19	51.275
0.78242	195.64	51.275
0.83828	197.26	51.275
0.673	198.77	51.275
0.75463	200.2	51.275
0.74324	1.193	53.074
0.7816	2.7179	53.074
0.6608	4.1603	53.074
0.78154	5.6026	53.074
0.59003	6.9742	53.074
0.7766	8.3408	53.074
0.83667	9.954	53.074
0.72507	11.516	53.074
0.76243	13.003	53.074
0.71905	14.485	53.074
0.69404	15.898	53.074
0.70717	17.299	53.074
0.62732	18.634	53.074
0.72751	19.988	53.074
0.67974	21.396	53.074
0.61293	22.688	53.074
0.63505	23.936	53.074
0.67585	25.247	53.074
0.78764	26.711	53.074
0.7975	28.296	53.074
0.70414	29.797	53.074
0.67793	31.18	53.074
0.77314	32.631	53.074
0.68315	34.087	53.074
0.65199	35.422	53.074
0.708	36.782	53.074
0.65961	38.15	53.074
0.61031	39.42	53.074
0.65202	40.682	53.074
0.71983	42.054	53.074
0.80438	43.578	53.074
0.67468	45.057	53.074
0.64474	46.376	53.074
0.74352	47.765	53.074
0.73152	49.24	53.074
0.72353	50.695	53.074
0.63112	52.049	53.074
0.66407	53.345	53.074
0.72533	54.734	53.074
0.59267	56.052	53.074
0.74985	57.395	53.074
0.72527	58.87	53.074
0.56436	60.159	53.074
0.65052	61.374	53.074
0.60565	62.63	53.074
0.8095	64.046	53.074
0.68628	65.541	53.074
0.62667	66.854	53.074
0.70626	68.187	53.074
0.79144	69.685	53.074
0.77481	71.251	53.074
0.77116	72.797	53.074
0.67385	74.242	53.074
0.65158	75.568	53.074
0.59759	76.817	53.074
0.69922	78.113	53.074
0.74515	79.558	53.074
0.69631	80.999	53.074
0.61899	82.315	53.074
0.8032	83.737	53.074
0.77558	85.316	53.074
0.69071	86.782	53.074
0.74518	88.218	53.074
0.64275	89.606	53.074
0.66341	90.912	53.074
0.73954	92.315	53.074
0.64985	93.704	53.074
0.79412	95.148	53.074
0.71172	96.654	53.074
0.79606	98.162	53.074
0.64446	99.602	53.074
0.7858	101.03	53.074
0.69112	102.51	53.074
0.62516	103.83	53.074
0.68328	105.13	53.074
0.80057	106.62	53.074
0.70783	108.13	53.074
0.76405	109.6	53.074
0.84884	111.21	53.074
0.69304	112.75	53.074
0.66131	114.11	53.074
0.82609	115.59	53.074
0.74631	117.17	53.074
0.64484	118.56	53.074
0.66105	119.86	53.074
0.59067	121.12	53.074
0.70484	122.41	53.074
0.74971	123.87	53.074
0.63029	125.25	53.074
0.70343	126.58	53.074
0.66176	127.94	53.074
0.61092	129.22	53.074
0.7471	130.58	53.074
0.79708	132.12	53.074
0.60623	133.52	53.074
0.60158	134.73	53.074
0.78349	136.12	53.074
0.63888	137.54	53.074
0.6865	138.86	53.074
0.68358	140.23	53.074
0.8222	141.74	53.074
0.76157	143.32	53.074
0.70479	144.79	53.074
0.70448	146.2	53.074
0.72139	147.62	53.074
0.68743	149.03	53.074
0.75067	150.47	53.074
0.69864	151.92	53.074
0.85016	153.47	53.074
0.69964	155.02	53.074
0.80833	156.53	53.074
0.69168	158.03	53.074
0.66778	159.39	53.074
0.73105	160.79	53.074
0.69635	162.21	53.074
0.63457	163.54	53.074
0.80303	164.98	53.074
0.79236	166.58	53.074
0.67031	168.04	53.074
0.59931	169.31	53.074
0.74872	170.66	53.074
0.71203	172.12	53.074
0.74499	173.58	53.074
0.73087	175.05	53.074
0.6545	176.44	53.074
0.66561	177.76	53.074
0.58491	179.01	53.074
0.69526	180.29	53.074
0.71965	181.7	53.074
0.73142	183.15	53.074
0.70356	184.59	53.074
0.6188	185.91	53.074
0.73388	187.26	53.074
0.80363	188.8	53.074
0.6823	190.29	53.074
0.81502	191.78	53.074
0.6927	193.29	53.074
0.6953	194.68	53.074
0.58565	195.96	53.074
0.63607	197.18	53.074
0.58205	198.4	53.074
0.71333	199.7	53.074
0.77001	0.77001	54.873
0.77077	2.3108	54.873
0.68516	3.7667	54.873
0.55621	5.0081	54.873
0.66683	6.2311	54.873
0.54452	7.4425	54.873
0.60035	8.5873	54.873
0.77238	9.9601	54.873
0.72863	11.461	54.873
0.71525	12.905	54.873
0.71482	14.335	54.873
0.65606	15.706	54.873
0.80789	17.17	54.873
0.78715	18.765	54.873
0.77616	20.328	54.873
0.67913	21.784	54.873
0.69679	23.159	54.873
0.66652	24.523	54.873
0.70029	25.89	54.873
0.64168	27.232	54.873
0.65793	28.531	54.873
0.6651	29.854	54.873
0.71088	31.23	54.873
0.66008	32.601	54.873
0.71903	33.98	54.873
0.66788	35.367	54.873
0.67468	36.71	54.873
0.74821	38.133	54.873
0.67524	39.556	54.873
0.72094	40.952	54.873
0.62369	42.297	54.873
0.74354	43.664	54.873
0.80846	45.216	54.873
0.77933	46.804	54.873
0.71049	48.294	54.873
0.77274	49.777	54.873
0.59979	51.149	54.873
0.64728	52.396	54.873
0.64712	53.691	54.873
0.76326	55.101	54.873
0.58613	56.451	54.873
0.66307	57.7	54.873
0.68615	59.049	54.873
0.72397	60.459	54.873
0.73695	61.92	54.873
0.76768	63.425	54.873
0.74982	64.942	54.873
0.77577	66.468	54.873
0.66062	67.904	54.873
0.64426	69.209	54.873
0.59559	70.449	54.873
0.66968	71.714	54.873
0.78102	73.165	54.873
0.7862	74.732	54.873
0.76532	76.284	54.873
0.64046	77.689	54.873
0.74058	79.07	54.873
0.66024	80.471	54.873
0.7607	81.892	54.873
0.62472	83.278	54.873
0.62954	84.532	54.873
0.74029	85.902	54.873
0.78595	87.428	54.873
0.77269	88.987	54.873
0.74016	90.499	54.873
0.60379	91.843	54.873
0.64853	93.096	54.873
0.64507	94.389	54.873
0.63778	95.672	54.873
0.81605	97.126	54.873
0.81261	98.755	54.873
0.59105	100.16	54.873
0.74373	101.49	54.873
0.76096	103	54.873
0.76848	104.53	54.873
0.74198	106.04	54.873
0.81818	107.6	54.873
0.69892	109.11	54.873
0.73062	110.54	54.873
0.79836	112.07	54.873
0.60608	113.48	54.873
0.57285	114.66	54.873
0.76512	115.99	54.873
0.58737	117.35	54.873
0.66282	118.6	54.873
0.7994	120.06	54.873
0.65982	121.52	54.873
0.66092	122.84	54.873
0.74061	124.24	54.873
0.70018	125.68	54.873
0.68124	127.06	54.873
0.78134	128.53	54.873
0.67361	129.98	54.873
0.83949	131.49	54.873
0.67321	133.01	54.873
0.72329	134.4	54.873
0.7677	135.89	54.873
0.58822	137.25	54.873
0.71868	138.56	54.873
0.68262	139.96	54.873
0.67855	141.32	54.873
0.67745	142.68	54.873
0.58634	143.94	54.873
0.66132	145.19	54.873
0.66448	146.51	54.873
0.75673	147.93	54.873
0.83686	149.53	54.873
0.69847	151.06	54.873
0.75473	152.52	54.873
0.71935	153.99	54.873
0.62636	155.34	54.873
0.68672	156.65	54.873
0.76799	158.1	54.873
0.81982	159.69	54.873
0.73759	161.25	54.873
0.63626	162.62	54.873
0.64741	163.91	54.873
0.72804	165.28	54.873
0.6456	166.66	54.873
0.64909	167.95	54.873
0.74377	169.34	54.873
0.80164	170.89	54.873
0.80111	172.49	54.873
0.62281	173.92	54.873
0.67976	175.22	54.873
0.6781	176.58	54.873
0.71883	177.97	54.873
0.83922	179.53	54.873
